Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       6/6           std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>::element_type::result_type> std::__future_base::_S_task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> > >(std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>&, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >&) [436]
[513]    0.0    0.00    0.00       6         std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >* std::__addressof<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> > >(std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >&) [513]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [528]
[514]    0.0    0.00    0.00       6         void (LsCommand::*&std::__get_helper<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::_Tuple_impl<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&))(std::filesystem::__cxx11::path const&, bool, bool) [514]
                0.00    0.00       6/6           std::_Tuple_impl<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>::_M_head(std::_Tuple_impl<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&) [484]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::type&& std::get<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&&) [529]
[515]    0.0    0.00    0.00       6         void (RmCommand::*&std::__get_helper<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::_Tuple_impl<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&))(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool) [515]
                0.00    0.00       6/6           std::_Tuple_impl<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>::_M_head(std::_Tuple_impl<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&) [485]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<1ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<1ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [530]
[516]    0.0    0.00    0.00       6         LsCommand*& std::__get_helper<1ul, LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::_Tuple_impl<1ul, LsCommand*, std::filesystem::__cxx11::path, bool, bool>&) [516]
                0.00    0.00       6/6           std::_Tuple_impl<1ul, LsCommand*, std::filesystem::__cxx11::path, bool, bool>::_M_head(std::_Tuple_impl<1ul, LsCommand*, std::filesystem::__cxx11::path, bool, bool>&) [487]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<1ul, std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::type&& std::get<1ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&&) [531]
[517]    0.0    0.00    0.00       6         RmCommand*& std::__get_helper<1ul, RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::_Tuple_impl<1ul, RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&) [517]
                0.00    0.00       7/7           std::_Tuple_impl<1ul, RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>::_M_head(std::_Tuple_impl<1ul, RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&) [427]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<1ul, std::tuple<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*> >::type&& std::get<1ul, void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>(std::tuple<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>&&) [532]
[518]    0.0    0.00    0.00       6         std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*& std::__get_helper<1ul, std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>(std::_Tuple_impl<1ul, std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>&) [518]
                0.00    0.00       7/7           std::_Tuple_impl<1ul, std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>::_M_head(std::_Tuple_impl<1ul, std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>*>&) [428]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<2ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<2ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [533]
[519]    0.0    0.00    0.00       6         std::filesystem::__cxx11::path& std::__get_helper<2ul, std::filesystem::__cxx11::path, bool, bool>(std::_Tuple_impl<2ul, std::filesystem::__cxx11::path, bool, bool>&) [519]
                0.00    0.00       6/6           std::_Tuple_impl<2ul, std::filesystem::__cxx11::path, bool, bool>::_M_head(std::_Tuple_impl<2ul, std::filesystem::__cxx11::path, bool, bool>&) [489]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<3ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<3ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [535]
[520]    0.0    0.00    0.00       6         bool& std::__get_helper<3ul, bool, bool>(std::_Tuple_impl<3ul, bool, bool>&) [520]
                0.00    0.00       6/6           std::_Tuple_impl<3ul, bool, bool>::_M_head(std::_Tuple_impl<3ul, bool, bool>&) [492]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<3ul, std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::type&& std::get<3ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&&) [536]
[521]    0.0    0.00    0.00       6         bool& std::__get_helper<3ul, bool, bool, bool>(std::_Tuple_impl<3ul, bool, bool, bool>&) [521]
                0.00    0.00       7/7           std::_Tuple_impl<3ul, bool, bool, bool>::_M_head(std::_Tuple_impl<3ul, bool, bool, bool>&) [431]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<4ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<4ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [537]
[522]    0.0    0.00    0.00       6         bool& std::__get_helper<4ul, bool>(std::_Tuple_impl<4ul, bool>&) [522]
                0.00    0.00       6/6           std::_Tuple_impl<4ul, bool>::_M_head(std::_Tuple_impl<4ul, bool>&) [494]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<4ul, std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::type&& std::get<4ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&&) [538]
[523]    0.0    0.00    0.00       6         bool& std::__get_helper<4ul, bool, bool>(std::_Tuple_impl<4ul, bool, bool>&) [523]
                0.00    0.00       7/7           std::_Tuple_impl<4ul, bool, bool>::_M_head(std::_Tuple_impl<4ul, bool, bool>&) [432]
-----------------------------------------------
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >::get() [505]
[524]    0.0    0.00    0.00       6         std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>*) [524]
-----------------------------------------------
                0.00    0.00       6/6           std::enable_if<is_invocable_r_v<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&>, std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> >::type std::__invoke_r<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&>(std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&) [511]
[525]    0.0    0.00    0.00       6         std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter> std::__invoke_impl<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&>(std::__invoke_other, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&) [525]
                0.00    0.00       6/13          std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>& std::forward<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&>(std::remove_reference<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>&>::type&) [309]
                0.00    0.00       6/6           std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >, void>::operator()() const [473]
-----------------------------------------------
                0.00    0.00       6/6           std::__invoke_result<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>::type std::__invoke<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(void (LsCommand::*&&)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*&&, std::filesystem::__cxx11::path&&, bool&&, bool&&) [542]
[526]    0.0    0.00    0.00       6         void std::__invoke_impl<void, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::__invoke_memfun_deref, void (LsCommand::*&&)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*&&, std::filesystem::__cxx11::path&&, bool&&, bool&&) [526]
                0.00    0.00      12/262         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [26]
                0.00    0.00       6/88          LsCommand*&& std::forward<LsCommand*>(std::remove_reference<LsCommand*>::type&) [75]
                0.00    0.00       6/18          std::filesystem::__cxx11::path&& std::forward<std::filesystem::__cxx11::path>(std::remove_reference<std::filesystem::__cxx11::path>::type&) [204]
                0.00    0.00       6/7           LsCommand::listDirectory(std::filesystem::__cxx11::path const&, bool, bool) [412]
-----------------------------------------------
                0.00    0.00       6/6           std::__invoke_result<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>::type std::__invoke<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(void (RmCommand::*&&)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, bool&&, bool&&, bool&&) [543]
[527]    0.0    0.00    0.00       6         void std::__invoke_impl<void, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::__invoke_memfun_deref, void (RmCommand::*&&)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, bool&&, bool&&, bool&&) [527]
                0.00    0.00      18/262         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [26]
                0.00    0.00       6/115         RmCommand*&& std::forward<RmCommand*>(std::remove_reference<RmCommand*>::type&) [65]
                0.00    0.00       6/169         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [46]
                0.00    0.00       6/6           RmCommand::removeFileOrDirectory(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool) [472]
-----------------------------------------------
                0.00    0.00       6/6           void std::thread::_Invoker<std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::_M_invoke<0ul, 1ul, 2ul, 3ul, 4ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul, 4ul>) [591]
[528]    0.0    0.00    0.00       6         std::tuple_element<0ul, std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool> >::type&& std::get<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::tuple<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&&) [528]
                0.00    0.00       6/6           void (LsCommand::*&std::__get_helper<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>(std::_Tuple_impl<0ul, void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool), LsCommand*, std::filesystem::__cxx11::path, bool, bool>&))(std::filesystem::__cxx11::path const&, bool, bool) [514]
                0.00    0.00       6/77          void (LsCommand::*&&std::forward<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool)>(std::remove_reference<void (LsCommand::*)(std::filesystem::__cxx11::path const&, bool, bool)>::type&))(std::filesystem::__cxx11::path const&, bool, bool) [79]
-----------------------------------------------
                0.00    0.00       6/6           void std::thread::_Invoker<std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::_M_invoke<0ul, 1ul, 2ul, 3ul, 4ul, 5ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul, 4ul, 5ul>) [461]
[529]    0.0    0.00    0.00       6         std::tuple_element<0ul, std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool> >::type&& std::get<0ul, void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>(std::tuple<void (RmCommand::*)(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool), RmCommand*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool, bool>&&) [529]
